2026-07-07 16:20:42,ESP32-DHT11,27.6,60.0,909.0
2026-07-07 16:20:47,ESP32-DHT11,27.6,60.0,899.0
2026-07-07 16:20:59,ESP32-DHT11,27.6,59.0,925.0
2026-07-07 16:21:12,ESP32-DHT11,27.6,59.0,893.0
2026-07-07 16:21:24,ESP32-DHT11,27.2,58.0,882.0
2026-07-07 16:21:37,ESP32-DHT11,27.1,57.0,879.0
2026-07-07 16:21:50,ESP32-DHT11,27.1,56.0,946.0
2026-07-07 16:22:02,ESP32-DHT11,27.2,56.0,992.0
2026-07-07 16:22:14,ESP32-DHT11,27.2,54.0,877.0
2026-07-07 16:22:29,ESP32-DHT11,27.6,54.0,983.0
2026-07-07 16:22:35,ESP32-DHT11,27.6,53.0,871.0
2026-07-07 16:22:39,ESP32-DHT11,27.5,53.0,979.0
2026-07-07 16:22:52,ESP32-DHT11,27.6,52.0,947.0
2026-07-07 16:23:04,ESP32-DHT11,27.6,52.0,964.0
2026-07-07 16:23:17,ESP32-DHT11,27.6,52.0,989.0
2026-07-07 16:23:29,ESP32-DHT11,27.6,51.0,881.0
2026-07-07 16:23:42,ESP32-DHT11,27.6,51.0,985.0
2026-07-07 16:23:54,ESP32-DHT11,27.6,51.0,956.0
2026-07-07 16:24:07,ESP32-DHT11,27.6,50.0,918.0
2026-07-07 16:25:31,ESP32-DHT11,27.6,50.0,986.0
2026-07-07 16:25:43,ESP32-DHT11,27.1,49.0,865.0
2026-07-07 16:25:56,ESP32-DHT11,27.4,49.0,881.0
2026-07-07 16:26:08,ESP32-DHT11,27.6,49.0,894.0
2026-07-07 16:26:15,ESP32-DHT11,27.6,49.0,852.0
2026-07-07 16:26:27,ESP32-DHT11,27.6,49.0,988.0
2026-07-07 16:26:39,ESP32-DHT11,27.6,49.0,852.0
2026-07-07 16:26:52,ESP32-DHT11,27.6,49.0,882.0
2026-07-07 16:27:04,ESP32-DHT11,27.6,49.0,899.0
2026-07-07 16:27:17,ESP32-DHT11,27.6,50.0,944.0
2026-07-07 16:27:30,ESP32-DHT11,27.6,50.0,852.0
2026-07-07 16:27:42,ESP32-DHT11,27.6,51.0,896.0
2026-07-07 16:27:54,ESP32-DHT11,27.6,50.0,886.0
2026-07-07 16:28:06,ESP32-DHT11,27.6,51.0,876.0
2026-07-07 16:28:19,ESP32-DHT11,27.6,51.0,913.0
2026-07-07 16:28:31,ESP32-DHT11,27.6,51.0,977.0
2026-07-07 16:28:44,ESP32-DHT11,27.6,50.0,925.0
2026-07-07 16:28:56,ESP32-DHT11,27.6,50.0,899.0
2026-07-07 16:29:08,ESP32-DHT11,27.6,51.0,990.0
2026-07-07 16:29:21,ESP32-DHT11,27.7,51.0,865.0
2026-07-07 16:29:33,ESP32-DHT11,27.9,50.0,937.0
2026-07-07 16:31:01,ESP32-DHT11,27.6,51.0,863.0
2026-07-07 16:31:05,ESP32-DHT11,27.6,52.0,882.0
2026-07-07 16:31:17,ESP32-DHT11,27.6,52.0,940.0
2026-07-07 16:31:24,ESP32-DHT11,27.6,52.0,990.0
2026-07-07 16:31:36,ESP32-DHT11,27.6,52.0,944.0
2026-07-07 16:31:48,ESP32-DHT11,27.8,52.0,949.0
2026-07-07 16:32:00,ESP32-DHT11,28.0,51.0,972.0
2026-07-07 16:32:13,ESP32-DHT11,28.0,51.0,922.0
2026-07-07 16:32:25,ESP32-DHT11,28.0,50.0,989.0
2026-07-07 16:32:37,ESP32-DHT11,28.0,52.0,869.0
2026-07-07 16:32:50,ESP32-DHT11,28.0,53.0,918.0
2026-07-07 16:33:02,ESP32-DHT11,28.0,53.0,978.0
2026-07-07 16:33:15,ESP32-DHT11,28.0,53.0,941.0
2026-07-07 16:33:27,ESP32-DHT11,28.0,52.0,899.0
2026-07-07 16:33:39,ESP32-DHT11,28.0,52.0,872.0
2026-07-07 16:33:52,ESP32-DHT11,28.0,52.0,999.0
2026-07-07 16:34:04,ESP32-DHT11,28.0,52.0,970.0
2026-07-07 16:34:16,ESP32-DHT11,28.0,52.0,959.0
2026-07-07 16:34:29,ESP32-DHT11,28.0,52.0,864.0
2026-07-07 16:34:41,ESP32-DHT11,28.0,52.0,942.0
2026-07-07 16:34:54,ESP32-DHT11,28.0,52.0,922.0
2026-07-07 16:35:07,ESP32-DHT11,28.0,52.0,946.0
2026-07-07 16:35:19,ESP32-DHT11,28.0,52.0,996.0
2026-07-07 16:35:31,ESP32-DHT11,28.0,52.0,955.0
2026-07-07 16:35:44,ESP32-DHT11,28.0,52.0,946.0
2026-07-07 16:35:57,ESP32-DHT11,28.0,52.0,942.0
2026-07-07 16:36:09,ESP32-DHT11,28.0,52.0,926.0
2026-07-07 16:36:21,ESP32-DHT11,28.0,52.0,994.0
2026-07-07 16:36:34,ESP32-DHT11,28.0,51.0,940.0
2026-07-07 16:36:46,ESP32-DHT11,28.0,51.0,852.0
2026-07-07 16:36:52,ESP32-DHT11,28.0,51.0,913.0
2026-07-07 16:37:05,ESP32-DHT11,28.0,51.0,902.0
2026-07-07 16:37:17,ESP32-DHT11,28.0,51.0,993.0
2026-07-07 16:37:30,ESP32-DHT11,28.0,52.0,991.0
2026-07-07 16:37:42,ESP32-DHT11,28.0,51.0,991.0
2026-07-07 16:37:55,ESP32-DHT11,28.0,51.0,872.0
2026-07-07 16:38:07,ESP32-DHT11,28.0,51.0,990.0
2026-07-07 16:38:20,ESP32-DHT11,28.0,51.0,992.0
2026-07-07 16:38:32,ESP32-DHT11,28.0,51.0,993.0
2026-07-07 16:38:45,ESP32-DHT11,28.0,51.0,994.0
2026-07-07 16:38:57,ESP32-DHT11,28.0,51.0,898.0
2026-07-07 16:39:10,ESP32-DHT11,28.0,51.0,877.0
2026-07-07 16:39:22,ESP32-DHT11,28.0,51.0,904.0
2026-07-07 16:39:34,ESP32-DHT11,28.0,51.0,943.0
2026-07-08 12:06:04,ESP32-DHT11,27.6,51.0,861.0
2026-07-08 12:06:09,ESP32-DHT11,27.6,50.0,971.0
2026-07-08 12:06:15,ESP32-DHT11,27.6,50.0,961.0
2026-07-08 12:06:21,ESP32-DHT11,27.6,50.0,871.0
2026-07-08 12:06:27,ESP32-DHT11,27.6,50.0,964.0
2026-07-08 12:06:32,ESP32-DHT11,27.6,50.0,928.0
2026-07-08 12:06:38,ESP32-DHT11,27.6,51.0,914.0
2026-07-08 12:06:44,ESP32-DHT11,27.6,51.0,944.0
2026-07-08 12:06:50,ESP32-DHT11,27.6,51.0,933.0
2026-07-08 12:06:55,ESP32-DHT11,27.6,51.0,915.0
2026-07-08 12:07:01,ESP32-DHT11,27.6,51.0,878.0
2026-07-08 12:07:07,ESP32-DHT11,27.6,51.0,986.0
2026-07-08 12:07:12,ESP32-DHT11,27.6,51.0,989.0
2026-07-08 12:07:18,ESP32-DHT11,27.6,51.0,858.0
2026-07-08 12:07:24,ESP32-DHT11,27.6,51.0,984.0
2026-07-08 12:07:29,ESP32-DHT11,27.6,50.0,932.0
2026-07-08 12:07:35,ESP32-DHT11,27.6,50.0,914.0
2026-07-08 12:07:41,ESP32-DHT11,27.6,50.0,864.0
2026-07-08 12:07:46,ESP32-DHT11,27.6,50.0,926.0
2026-07-08 12:07:52,ESP32-DHT11,27.6,50.0,988.0
2026-07-08 12:07:58,ESP32-DHT11,27.6,50.0,965.0
2026-07-08 12:08:04,ESP32-DHT11,27.6,50.0,922.0
2026-07-08 12:08:10,ESP32-DHT11,27.6,50.0,867.0
2026-07-08 12:08:16,ESP32-DHT11,27.6,50.0,876.0
2026-07-08 12:08:21,ESP32-DHT11,27.6,50.0,988.0
2026-07-08 12:08:27,ESP32-DHT11,27.6,50.0,1000.0
2026-07-08 12:08:33,ESP32-DHT11,27.6,50.0,996.0
2026-07-08 12:08:39,ESP32-DHT11,27.6,50.0,936.0
2026-07-08 12:08:45,ESP32-DHT11,27.6,50.0,858.0
2026-07-08 12:08:50,ESP32-DHT11,27.6,50.0,929.0
2026-07-08 12:08:56,ESP32-DHT11,27.6,50.0,916.0
2026-07-08 12:09:01,ESP32-DHT11,27.6,50.0,871.0
2026-07-08 12:09:07,ESP32-DHT11,27.6,50.0,971.0
2026-07-08 12:09:13,ESP32-DHT11,27.6,50.0,949.0
2026-07-08 12:09:19,ESP32-DHT11,27.6,50.0,871.0
2026-07-08 12:09:24,ESP32-DHT11,27.6,50.0,898.0
2026-07-08 12:09:30,ESP32-DHT11,27.6,50.0,976.0
2026-07-08 12:09:36,ESP32-DHT11,27.6,50.0,920.0
2026-07-08 12:09:42,ESP32-DHT11,27.6,50.0,893.0
2026-07-08 12:09:46,ESP32-DHT11,27.6,50.0,956.0
2026-07-08 12:09:52,ESP32-DHT11,27.6,50.0,852.0
2026-07-08 12:09:58,ESP32-DHT11,27.6,50.0,928.0
2026-07-08 12:10:04,ESP32-DHT11,27.6,50.0,997.0
2026-07-08 12:10:10,ESP32-DHT11,27.6,50.0,860.0
2026-07-08 12:10:15,ESP32-DHT11,27.6,50.0,922.0
2026-07-08 12:10:21,ESP32-DHT11,27.6,50.0,941.0
2026-07-08 12:10:27,ESP32-DHT11,27.6,50.0,907.0
2026-07-08 12:10:32,ESP32-DHT11,27.6,50.0,990.0
2026-07-08 12:10:38,ESP32-DHT11,27.6,50.0,947.0
2026-07-08 12:10:44,ESP32-DHT11,27.6,50.0,967.0
2026-07-08 12:10:49,ESP32-DHT11,27.6,50.0,862.0
2026-07-08 12:10:55,ESP32-DHT11,27.6,50.0,963.0
2026-07-08 12:11:01,ESP32-DHT11,27.6,50.0,856.0
2026-07-08 12:11:07,ESP32-DHT11,27.6,50.0,863.0
2026-07-08 12:11:13,ESP32-DHT11,27.6,50.0,934.0
2026-07-08 12:11:18,ESP32-DHT11,27.6,50.0,911.0
2026-07-08 12:11:24,ESP32-DHT11,27.6,50.0,920.0
2026-07-08 12:11:30,ESP32-DHT11,27.6,50.0,885.0
2026-07-08 12:11:35,ESP32-DHT11,27.6,50.0,898.0
2026-07-08 12:11:41,ESP32-DHT11,27.6,50.0,962.0
2026-07-08 12:11:46,ESP32-DHT11,27.6,50.0,965.0
2026-07-08 12:11:52,ESP32-DHT11,27.6,50.0,894.0
2026-07-08 12:11:58,ESP32-DHT11,27.6,50.0,971.0
2026-07-08 12:12:04,ESP32-DHT11,27.6,50.0,850.0
2026-07-08 12:12:10,ESP32-DHT11,27.6,50.0,884.0
2026-07-08 12:12:16,ESP32-DHT11,27.6,50.0,952.0
2026-07-08 12:12:22,ESP32-DHT11,27.6,50.0,897.0
2026-07-08 12:12:27,ESP32-DHT11,27.6,50.0,912.0
2026-07-08 12:12:33,ESP32-DHT11,27.6,50.0,987.0
2026-07-08 12:12:39,ESP32-DHT11,27.6,50.0,850.0
2026-07-08 12:12:45,ESP32-DHT11,27.6,49.0,900.0
2026-07-08 12:12:51,ESP32-DHT11,27.6,49.0,875.0
2026-07-08 12:12:56,ESP32-DHT11,27.6,50.0,975.0
2026-07-08 12:13:02,ESP32-DHT11,27.6,50.0,908.0
2026-07-08 12:13:07,ESP32-DHT11,27.6,50.0,981.0
2026-07-08 12:13:13,ESP32-DHT11,27.6,49.0,900.0
2026-07-08 12:13:19,ESP32-DHT11,27.6,49.0,851.0
2026-07-08 12:13:25,ESP32-DHT11,27.6,49.0,856.0
2026-07-08 12:13:31,ESP32-DHT11,27.6,49.0,925.0
2026-07-08 12:13:36,ESP32-DHT11,27.6,49.0,866.0
2026-07-08 12:13:41,ESP32-DHT11,27.6,49.0,956.0
2026-07-08 12:13:47,ESP32-DHT11,27.6,49.0,925.0
2026-07-08 12:13:53,ESP32-DHT11,27.6,49.0,862.0
2026-07-08 12:13:58,ESP32-DHT11,27.6,49.0,906.0
2026-07-08 12:14:04,ESP32-DHT11,27.6,49.0,948.0
2026-07-08 12:14:10,ESP32-DHT11,27.6,50.0,894.0
2026-07-08 12:14:15,ESP32-DHT11,27.6,50.0,932.0
2026-07-08 14:45:16,ESP32-DHT11,25.8,53.0,948.0
2026-07-08 14:45:18,ESP32-DHT11,25.8,53.0,941.0
2026-07-08 14:45:24,ESP32-DHT11,25.8,53.0,971.0
2026-07-08 14:45:30,ESP32-DHT11,25.8,53.0,914.0
2026-07-08 14:45:35,ESP32-DHT11,25.8,53.0,939.0
2026-07-08 14:45:41,ESP32-DHT11,25.8,53.0,942.0
2026-07-08 14:45:46,ESP32-DHT11,25.8,53.0,982.0
2026-07-08 14:45:52,ESP32-DHT11,25.8,53.0,954.0
2026-07-08 14:45:57,ESP32-DHT11,25.8,53.0,979.0
2026-07-08 14:46:03,ESP32-DHT11,25.8,53.0,872.0
2026-07-08 14:46:09,ESP32-DHT11,25.8,53.0,993.0
2026-07-08 14:46:15,ESP32-DHT11,25.8,53.0,945.0
2026-07-08 14:46:20,ESP32-DHT11,25.8,53.0,862.0
2026-07-08 14:46:25,ESP32-DHT11,25.8,53.0,882.0
2026-07-08 14:46:30,ESP32-DHT11,25.8,53.0,893.0
2026-07-08 14:46:36,ESP32-DHT11,25.8,53.0,957.0
2026-07-08 14:46:42,ESP32-DHT11,25.8,53.0,981.0
2026-07-08 14:46:47,ESP32-DHT11,25.8,53.0,950.0
2026-07-08 14:46:52,ESP32-DHT11,25.8,53.0,886.0
2026-07-08 14:46:58,ESP32-DHT11,25.8,53.0,852.0
2026-07-08 14:47:03,ESP32-DHT11,25.8,52.0,935.0
2026-07-08 14:47:09,ESP32-DHT11,25.8,52.0,902.0
2026-07-08 14:47:14,ESP32-DHT11,25.8,52.0,894.0
2026-07-08 14:47:19,ESP32-DHT11,25.8,52.0,879.0
2026-07-08 14:47:25,ESP32-DHT11,25.8,52.0,994.0
2026-07-08 14:47:30,ESP32-DHT11,25.9,52.0,857.0
2026-07-08 14:47:35,ESP32-DHT11,25.9,52.0,949.0
2026-07-08 14:47:40,ESP32-DHT11,25.9,52.0,913.0
2026-07-08 14:47:46,ESP32-DHT11,26.2,52.0,872.0
2026-07-08 14:47:52,ESP32-DHT11,26.2,52.0,938.0
2026-07-08 14:47:58,ESP32-DHT11,26.2,53.0,868.0
2026-07-08 14:48:03,ESP32-DHT11,26.2,53.0,954.0
2026-07-08 14:48:08,ESP32-DHT11,26.2,52.0,921.0
2026-07-08 14:48:14,ESP32-DHT11,26.2,52.0,939.0
2026-07-08 14:48:20,ESP32-DHT11,26.2,52.0,899.0
2026-07-08 14:48:25,ESP32-DHT11,26.2,52.0,903.0
2026-07-08 14:48:30,ESP32-DHT11,26.2,52.0,888.0
2026-07-08 14:48:35,ESP32-DHT11,26.2,52.0,915.0
2026-07-08 14:48:41,ESP32-DHT11,26.2,52.0,946.0
2026-07-08 14:48:47,ESP32-DHT11,26.2,52.0,929.0
2026-07-08 14:48:52,ESP32-DHT11,26.2,52.0,859.0
2026-07-08 15:06:21,ESP32-DHT11,26.2,57.0,347.0
2026-07-08 15:06:27,ESP32-DHT11,26.2,57.0,375.0
2026-07-08 15:06:33,ESP32-DHT11,26.2,57.0,430.0
2026-07-08 15:06:39,ESP32-DHT11,26.2,57.0,491.0
2026-07-08 15:06:44,ESP32-DHT11,26.2,63.0,422.0
2026-07-08 15:06:49,ESP32-DHT11,30.0,93.0,344.0
2026-07-08 15:06:56,ESP32-DHT11,31.3,98.0,404.0
2026-07-08 15:07:02,ESP32-DHT11,31.3,98.0,427.0
2026-07-08 15:07:09,ESP32-DHT11,31.8,98.0,362.0
2026-07-08 15:07:15,ESP32-DHT11,31.3,98.0,406.0
2026-07-08 15:07:21,ESP32-DHT11,30.8,98.0,432.0
2026-07-08 15:07:27,ESP32-DHT11,30.2,98.0,412.0
2026-07-08 15:07:34,ESP32-DHT11,30.2,94.0,341.0
2026-07-08 15:07:39,ESP32-DHT11,29.8,93.0,528.0
2026-07-08 15:07:45,ESP32-DHT11,29.8,88.0,490.0
2026-07-08 15:07:50,ESP32-DHT11,29.3,84.0,480.0
2026-07-08 15:07:56,ESP32-DHT11,29.3,78.0,396.0
2026-07-08 15:08:02,ESP32-DHT11,28.9,76.0,361.0
2026-07-08 15:08:08,ESP32-DHT11,28.9,72.0,420.0
2026-07-08 15:08:13,ESP32-DHT11,28.9,71.0,531.0
2026-07-08 15:08:20,ESP32-DHT11,28.5,69.0,441.0
2026-07-08 15:08:26,ESP32-DHT11,28.5,68.0,492.0
2026-07-08 15:08:31,ESP32-DHT11,28.5,67.0,527.0
2026-07-08 15:08:37,ESP32-DHT11,28.0,66.0,534.0
2026-07-08 15:08:43,ESP32-DHT11,28.0,65.0,387.0
2026-07-08 15:08:49,ESP32-DHT11,28.0,65.0,400.0
2026-07-08 15:08:55,ESP32-DHT11,28.0,64.0,546.0
2026-07-08 15:09:01,ESP32-DHT11,27.6,65.0,448.0
2026-07-08 15:09:06,ESP32-DHT11,27.6,64.0,526.0
2026-07-08 15:09:12,ESP32-DHT11,27.6,64.0,468.0
2026-07-08 15:09:17,ESP32-DHT11,27.6,64.0,315.0
2026-07-08 15:09:23,ESP32-DHT11,27.6,64.0,395.0
2026-07-08 15:09:29,ESP32-DHT11,27.6,63.0,481.0
2026-07-08 15:09:35,ESP32-DHT11,27.1,63.0,507.0
2026-07-08 15:09:41,ESP32-DHT11,27.1,63.0,410.0
2026-07-08 15:09:47,ESP32-DHT11,27.1,63.0,530.0
2026-07-08 15:09:53,ESP32-DHT11,27.1,62.0,506.0
2026-07-08 15:09:59,ESP32-DHT11,27.1,62.0,512.0
2026-07-08 15:10:05,ESP32-DHT11,27.1,62.0,344.0
2026-07-08 15:10:10,ESP32-DHT11,27.1,61.0,542.0
2026-07-08 15:10:16,ESP32-DHT11,27.1,61.0,532.0
2026-07-08 15:10:21,ESP32-DHT11,27.1,61.0,491.0
2026-07-08 15:10:28,ESP32-DHT11,27.1,61.0,432.0
2026-07-08 15:10:35,ESP32-DHT11,27.1,60.0,414.0
2026-07-08 15:10:40,ESP32-DHT11,27.1,60.0,331.0
2026-07-08 15:10:45,ESP32-DHT11,26.8,60.0,472.0
2026-07-08 15:10:51,ESP32-DHT11,26.7,60.0,398.0
2026-07-08 15:10:57,ESP32-DHT11,26.7,60.0,511.0
2026-07-08 15:11:03,ESP32-DHT11,26.7,60.0,481.0
2026-07-08 15:11:09,ESP32-DHT11,26.7,60.0,497.0
2026-07-08 15:11:16,ESP32-DHT11,26.7,60.0,459.0
2026-07-08 15:11:22,ESP32-DHT11,26.7,60.0,389.0
2026-07-08 15:11:28,ESP32-DHT11,26.7,60.0,421.0
2026-07-08 15:11:34,ESP32-DHT11,26.7,60.0,382.0
2026-07-08 15:11:40,ESP32-DHT11,26.7,60.0,502.0
2026-07-08 15:11:46,ESP32-DHT11,26.7,60.0,495.0
2026-07-08 15:11:52,ESP32-DHT11,26.7,60.0,302.0
2026-07-08 15:11:58,ESP32-DHT11,26.7,60.0,318.0
2026-07-08 15:12:04,ESP32-DHT11,26.7,60.0,547.0
2026-07-08 15:12:10,ESP32-DHT11,26.7,60.0,535.0
2026-07-08 15:12:17,ESP32-DHT11,26.7,60.0,352.0
2026-07-08 15:12:22,ESP32-DHT11,26.7,61.0,316.0
2026-07-08 15:12:28,ESP32-DHT11,26.7,60.0,405.0
2026-07-08 15:12:34,ESP32-DHT11,26.7,61.0,454.0
2026-07-08 15:12:40,ESP32-DHT11,26.7,61.0,473.0
